neotoma_names,taxon_name
Taraxacum officinale,taraxacum_officinale
Taraxacum officinale group,taraxacum_officinale_group
Taraxacum/Microseris,taraxacum_microseris
Tarchonantheae,tarchonantheae
Tarchonanthus,tarchonanthus
Tarchonanthus-type camphoratus,tarchonanthus_type_camphoratus
Tarchonanthus camphoratus,tarchonanthus_camphoratus
Tarenna,tarenna
Tarenna-type,tarenna_type
Tasmannia,tasmannia
Tasmannia lanceolata,tasmannia_lanceolata
Taxaceae,taxaceae
Taxodium,taxodium
Taxodium-type,taxodium_type
Taxus,taxus
Taxus-type,taxus_type
Taxus baccata,taxus_baccata
Taxus brevifolia,taxus_brevifolia
Taxus canadensis,taxus_canadensis
Teclea,teclea
Teclea-type,teclea_type
Tecoma,tecoma
Tectona grandis,tectona_grandis
Telephium,telephium
Telopea,telopea
Telopea-type,telopea_type
Telopea truncata,telopea_truncata
Tephrosia,tephrosia
Tephrosia-type,tephrosia_type
Tephrosia-type uniflora,tephrosia_type_uniflora
Tephrosia uniflora-type,tephrosia_uniflora_type
Tepualia,tepualia
Tepualia stipularis,tepualia_stipularis
Teramnus,teramnus
Terminalia,terminalia
Terminalia-type,terminalia_type
Terminalia benzoin,terminalia_benzoin
Terminalia carpentariae,terminalia_carpentariae
Terminalia sect. Bucida,terminalia_sect_bucida
Ternstroemia,ternstroemia
Ternstroemia cf. T. brasiliensis,ternstroemia_cf_t_brasiliensis
Tessaria,tessaria
Tessmannia,tessmannia
Tetracarpaea,tetracarpaea
Tetracarpaea tasmannica,tetracarpaea_tasmannica
Tetracarpaeaceae cf. Tetracarpaea,tetracarpaeaceae_cf_tetracarpaea
Tetracentron,tetracentron
Tetracera,tetracera
Tetracera-type,tetracera_type
Tetracera alnifolia,tetracera_alnifolia
Tetracera alnifolia-type,tetracera_alnifolia_type
Tetradenia-type,tetradenia_type
Tetradymia,tetradymia
Tetradymia-type,tetradymia_type
Tetraena simplex-type,tetraena_simplex_type
Tetragastris,tetragastris
Tetrapleura,tetrapleura
Tetrapleura tetraptera-type,tetrapleura_tetraptera_type
Tetrapterys,tetrapterys
Tetratheca,tetratheca
Tetratheca pilosa,tetratheca_pilosa
Tetrazygia,tetrazygia
Tetrorchidium,tetrorchidium
Tetrorchidium rubrivenium,tetrorchidium_rubrivenium
Teucrium,teucrium
Teucrium-type,teucrium_type
Teucrium chamaedrys,teucrium_chamaedrys
Teucrium chamaedrys-type,teucrium_chamaedrys_type
Teucrium pyrenaicum-type,teucrium_pyrenaicum_type
Thalictrum,thalictrum
Thalictrum-type,thalictrum_type
Thalictrum aquilegiifolium,thalictrum_aquilegiifolium
Thalictrum cf. T. dasycarpum,thalictrum_cf_t_dasycarpum
Thalictrum cf. T. dioicum,thalictrum_cf_t_dioicum
Thalictrum confine-type,thalictrum_confine_type
Thalictrum dasycarpum-type,thalictrum_dasycarpum_type
Thalictrum dioicum-type,thalictrum_dioicum_type
Thalictrum flavum,thalictrum_flavum
Thalictrum flavum-type,thalictrum_flavum_type
Thalictrum lucidum,thalictrum_lucidum
Thalictrum minus,thalictrum_minus
Thalictrum sp.,thalictrum_sp
Thalictrum undiff.,thalictrum_undiff
Thalictrum venulosum-type,thalictrum_venulosum_type
Thalictrum/Coptis,thalictrum_coptis
Thapsia maxima-type,thapsia_maxima_type
Theaceae,theaceae
Thecacoris,thecacoris
Thecacoris-type,thecacoris_type
Theligonum,theligonum
Theligonum cynocrambe,theligonum_cynocrambe
Theobroma,theobroma
Thesium,thesium
Thesium-type,thesium_type
Thevetia-type,thevetia_type
Thomandersia hensii,thomandersia_hensii
Thouinia,thouinia
Thouinia sp.,thouinia_sp
Thrinax radiata,thrinax_radiata
Thryptomene,thryptomene
Thuja,thuja
Thuja-type,thuja_type
Thuja occidentalis,thuja_occidentalis
Thuja plicata-type,thuja_plicata_type
Thunbergia,thunbergia
Thymelaea,thymelaea
Thymelaeaceae,thymelaeaceae
Thymelaeaceae cf. Pimelea,thymelaeaceae_cf_pimelea
Thymelaeaceae undiff.,thymelaeaceae_undiff
Thymus,thymus
Thymus-type,thymus_type
Thymus/Mentha,thymus_mentha
Thymus/Mentha-type,thymus_mentha_type
Tidestromia,tidestromia
Tidestromia-type,tidestromia_type
Tidestromia lanuginosa,tidestromia_lanuginosa
Tieghemella,tieghemella
Tilia,tilia
Tilia-type,tilia_type
Tilia × europaea,tilia_europaea
Tilia americana,tilia_americana
Tilia cordata,tilia_cordata
Tilia cordata-type,tilia_cordata_type
Tilia cordata/T. platyphyllos,tilia_cordata_t_platyphyllos
Tilia platyphyllos,tilia_platyphyllos
Tilia platyphyllos-type,tilia_platyphyllos_type
Tilia undiff.,tilia_undiff
Tiliacora,tiliacora
Tiliacora-type,tiliacora_type
Tiliacora funifera-type,tiliacora_funifera_type
Tilioideae,tilioideae
Tilioideae-type,tilioideae_type
Tilioideae (type 1),tilioideae_type_1
Tilioideae (type 32),tilioideae_type_32
Tilioideae cf. Apeiba,tilioideae_cf_apeiba
Tilioideae undiff.,tilioideae_undiff
Tillandsia,tillandsia
Tillandsia-type,tillandsia_type
Timonius,timonius
Tinnea,tinnea
Tinospora,tinospora
Tinospora bakis,tinospora_bakis
Tinospora cordifolia,tinospora_cordifolia
Tococa,tococa
Tocoyena,tocoyena
Toddalia,toddalia
Toddalia-type (T. asiatica),toddalia_type_t_asiatica
Toddalia-type asiatica,toddalia_type_asiatica
Toddalia asiatica,toddalia_asiatica
Toddalia asiatica-type,toddalia_asiatica_type
Tofieldia,tofieldia
Tofieldia-type,tofieldia_type
Tofieldia pusilla,tofieldia_pusilla
Tontelea,tontelea
Tordylium maximum,tordylium_maximum
Torilis,torilis
Torilis-type,torilis_type
Torilis arvensis,torilis_arvensis
Torilis arvensis-type,torilis_arvensis_type
Torilis japonica,torilis_japonica
Torilis japonica-type,torilis_japonica_type
Torilis nodosa,torilis_nodosa
Torilis nodosa-type,torilis_nodosa_type
Tournefortia,tournefortia
Tournefortia-type,tournefortia_type
Tournefortia cf. T. bicolor,tournefortia_cf_t_bicolor
Tournefortia rufo-sericea,tournefortia_rufo_minus_sericea
Tovomita,tovomita
Tovomitopsis,tovomitopsis
Toxicodendron,toxicodendron
Toxicodendron radicans,toxicodendron_radicans
Toxicodendron radicans-type,toxicodendron_radicans_type
Toxicodendron vernix,toxicodendron_vernix
Tozzia alpina,tozzia_alpina
Tracheophyta (disturbance indicators),tracheophyta_disturbance_indicators
Tracheophyta undiff. (páramo plants),tracheophyta_undiff_paramo_plants
Trachomitum,trachomitum
Trachycarpus fortunei,trachycarpus_fortunei
Trachymene,trachymene
Tradescantia,tradescantia
Tragia,tragia
Tragia-type,tragia_type
Tragia-type hildebrandtii,tragia_type_hildebrandtii
Tragopogon,tragopogon
Tragopogon-type,tragopogon_type
Trapa,trapa
Trapa natans,trapa_natans
Trattinnickia,trattinnickia
Trattinnickia sp.,trattinnickia_sp
Treculia,treculia
Treculia-type africana,treculia_type_africana
Treculia africana,treculia_africana
Trema,trema
Trema-type,trema_type
Trema-type (T. orientalis),trema_type_t_orientalis
Trema-type orientalis,trema_type_orientalis
Trema (type 2),trema_type_2
Trema aspera,trema_aspera
Trema comp.,trema_comp
Trema micrantha,trema_micrantha
Trema orientalis,trema_orientalis
Trema orientalis-type,trema_orientalis_type
Triantha glutinosa,triantha_glutinosa
Trianthema,trianthema
Trianthema-type,trianthema_type
Tribulus,tribulus
Tribulus terrestris,tribulus_terrestris
Tricalysia,tricalysia
Trichanthera,trichanthera
Trichilia,trichilia
Trichilia-type,trichilia_type
Trichilia (type 1),trichilia_type_1
Trichilia (type 2),trichilia_type_2
Trichilia sp.,trichilia_sp
Trichilia undiff.,trichilia_undiff
Trichocladus,trichocladus
Trichocladus-type,trichocladus_type
Trichocladus ellipticus,trichocladus_ellipticus
Trichocladus ellipticus-type,trichocladus_ellipticus_type
Trichocline,trichocline
Trichodesma,trichodesma
Trichodesma africanum,trichodesma_africanum
Trichodesma zeylanicum-type,trichodesma_zeylanicum_type
Trichophorum cespitosum,trichophorum_cespitosum
Trichoscypha,trichoscypha
Trichoscypha-type,trichoscypha_type
Trichoscypha-type (T. arborea),trichoscypha_type_t_arborea
Trichoscypha-type arborea,trichoscypha_type_arborea
Trichoscypha cf. T. acuminata,trichoscypha_cf_t_acuminata
Trichoscypha/Sclerocarya,trichoscypha_sclerocarya
Trichostigma,trichostigma
Trientalis,trientalis
Trientalis-type,trientalis_type
Trientalis europaea,trientalis_europaea
Trifolium,trifolium
Trifolium-type,trifolium_type
Trifolium-type acaule,trifolium_type_acaule
Trifolium alpestre-type,trifolium_alpestre_type
Trifolium alpinum,trifolium_alpinum
Trifolium alpinum-type,trifolium_alpinum_type
Trifolium angustifolium/T. hirtum,trifolium_angustifolium_t_hirtum
Trifolium arvense,trifolium_arvense
Trifolium badium,trifolium_badium
Trifolium badium-type,trifolium_badium_type
Trifolium campestre-type,trifolium_campestre_type
Trifolium cf. T. pratense,trifolium_cf_t_pratense
Trifolium cf. T. repens,trifolium_cf_t_repens
Trifolium montanum-type,trifolium_montanum_type
Trifolium pallescens,trifolium_pallescens
Trifolium pannonicum,trifolium_pannonicum
Trifolium pratense,trifolium_pratense
Trifolium pratense-type,trifolium_pratense_type
Trifolium repens,trifolium_repens
Trifolium repens-type,trifolium_repens_type
Trifolium sp.,trifolium_sp
Trifolium spadiceum,trifolium_spadiceum
Trifolium spadiceum-type,trifolium_spadiceum_type
Trifolium striatum,trifolium_striatum
Trifolium striatum-type,trifolium_striatum_type
Trifolium undiff.,trifolium_undiff
Triglochin,triglochin
Triglochin-type,triglochin_type
Triglochin maritima,triglochin_maritima
Triglochin/Sparganium,triglochin_sparganium
Trigonia,trigonia
Trigonotis,trigonotis
Trilepisium,trilepisium
Trilepisium-type (T. madagascariense),trilepisium_type_t_madagascariense
Trilepisium-type madagascariense,trilepisium_type_madagascariense
Trilepisium madagascariense,trilepisium_madagascariense
Trilepisium madagascariense-type,trilepisium_madagascariense_type
Trillium,trillium
Trinia,trinia
Trinia glauca,trinia_glauca
Trinia glauca-type,trinia_glauca_type
Triodanis,triodanis
Triplaris,triplaris
Triplaris/Coccoloba,triplaris_coccoloba
Triplochiton,triplochiton
Triplochiton scleroxylon,triplochiton_scleroxylon
Triplochiton scleroxylon-type,triplochiton_scleroxylon_type
Tripodanthus acutifolius,tripodanthus_acutifolius
Tripolium pannonicum subsp. tripolium-type,tripolium_pannonicum_subsp_tripolium_type
Tristania,tristania
Tristellateia,tristellateia
Tristerix,tristerix
Tristerix-type,tristerix_type
Triticum,triticum
Triticum-type,triticum_type
Triticum aestivum,triticum_aestivum
Triticum spelta-type,triticum_spelta_type
Triticum undiff.,triticum_undiff
Triumfetta,triumfetta
Triumfetta-type,triumfetta_type
Trixis,trixis
"Trochetia (Mauritius type 146, de Boer)",trochetia_mauritius_type_146_de_boer
"Trochetia (Mauritius type 174, de Boer)",trochetia_mauritius_type_174_de_boer
Trochodendron,trochodendron
Trollius,trollius
Trollius-type,trollius_type
Trollius europaeus,trollius_europaeus
Trollius europaeus-type,trollius_europaeus_type
Tropaeolum,tropaeolum
Trophis,trophis
Trymatococcus,trymatococcus
Tsuga,tsuga
Tsuga-type,tsuga_type
Tsuga canadensis,tsuga_canadensis
Tsuga canadensis-type,tsuga_canadensis_type
Tsuga diversifolia,tsuga_diversifolia
Tsuga diversifolia-type,tsuga_diversifolia_type
Tsuga dumosa,tsuga_dumosa
Tsuga heterophylla,tsuga_heterophylla
Tsuga mertensiana,tsuga_mertensiana
Tsuga undiff.,tsuga_undiff
Tuberaria,tuberaria
Tuberaria guttata,tuberaria_guttata
Tulbaghia-type,tulbaghia_type
Tulipa,tulipa
Tulipa-type,tulipa_type
Tupeia,tupeia
Tupeia antarctica,tupeia_antarctica
Turgenia,turgenia
Turgenia-type,turgenia_type
Turgenia latifolia,turgenia_latifolia
Turgenia latifolia-type,turgenia_latifolia_type
Turpinia sp.,turpinia_sp
Turrillia,turrillia
Tussilago,tussilago
Tussilago-type,tussilago_type
Tussilago farfara,tussilago_farfara
Typha,typha
Typha-type,typha_type
Typha (monad),typha_monad
Typha (monad) undiff.,typha_monad_undiff
Typha (tetrad),typha_tetrad
Typha (tetrad) undiff.,typha_tetrad_undiff
Typha angustata,typha_angustata
Typha angustifolia,typha_angustifolia
Typha angustifolia-type,typha_angustifolia_type
Typha angustifolia/Sparganium,typha_angustifolia_sparganium
Typha angustifolia/Sparganium-type,typha_angustifolia_sparganium_type
Typha cf. T. angustifolia,typha_cf_t_angustifolia
Typha cf. T. domingensis,typha_cf_t_domingensis
Typha cf. T. elephantina,typha_cf_t_elephantina
Typha cf. T. latifolia,typha_cf_t_latifolia
Typha domingensis,typha_domingensis
Typha latifolia,typha_latifolia
Typha latifolia-type,typha_latifolia_type
Typha latifolia (broken),typha_latifolia_broken
Typha latifolia (crumpled),typha_latifolia_crumpled
Typha latifolia (degraded),typha_latifolia_degraded
Typha latifolia (monad),typha_latifolia_monad
Typha latifolia undiff.,typha_latifolia_undiff
Typha latifolia/T. angustifolia,typha_latifolia_t_angustifolia
Typha minima,typha_minima
Typha orientalis,typha_orientalis
Typha sp.,typha_sp
Typha undiff.,typha_undiff
Typha/Sparganium,typha_sparganium
Typha/Sparganium-type,typha_sparganium_type
Typha/Sparganium undiff.,typha_sparganium_undiff
Typhaceae,typhaceae
Typhaceae undiff.,typhaceae_undiff
Uapaca,uapaca
Uapaca guineensis-type,uapaca_guineensis_type
Uapaca heudelotii,uapaca_heudelotii
Uapaca kirkiana,uapaca_kirkiana
Uapaca kirkiana-type,uapaca_kirkiana_type
Uapaca lissopyrena-type,uapaca_lissopyrena_type
Uapaca nitida,uapaca_nitida
Uapaca nitida-type,uapaca_nitida_type
Uapaca robynsii-type,uapaca_robynsii_type
Uapaca staudtii,uapaca_staudtii
Uapaca undiff.,uapaca_undiff
Uebelinia-type,uebelinia_type
Uebelinia-type (U. abyssinica),uebelinia_type_u_abyssinica
Uebelinia abyssinica-type,uebelinia_abyssinica_type
Ugni,ugni
Ulex,ulex
Ulex-type,ulex_type
Ulex europaeus,ulex_europaeus
Ulex/Cytisus-type,ulex_cytisus_type
Ulex/Cytisus sect. Spartopsis,ulex_cytisus_sect_spartopsis
Ulex/Cytisus sect. Spartopsis-type,ulex_cytisus_sect_spartopsis_type
Ulmaceae,ulmaceae
Ulmaceae cf. Ampelocera,ulmaceae_cf_ampelocera
Ulmaceae undiff.,ulmaceae_undiff
Ulmus,ulmus
Ulmus-type,ulmus_type
Ulmus (corroded),ulmus_corroded
Ulmus americana,ulmus_americana
Ulmus cf. U. lanceifolia,ulmus_cf_u_lanceifolia
Ulmus glabra,ulmus_glabra
Ulmus glabra-type,ulmus_glabra_type
Ulmus laevis,ulmus_laevis
Ulmus minor,ulmus_minor
Ulmus sp.,ulmus_sp
Ulmus undiff.,ulmus_undiff
Ulmus/Zelkova,ulmus_zelkova
Ulota,ulota
Umbellularia,umbellularia
Umbilicus,umbilicus
Umbilicus-type,umbilicus_type
Umbilicus rupestris,umbilicus_rupestris
Umbilicus rupestris-type,umbilicus_rupestris_type
Uncaria,uncaria
Uncaria-type (U. africana),uncaria_type_u_africana
Uncaria-type africana,uncaria_type_africana
Uncinia,uncinia
Unknown (pre-Quaternary),unknown_pre_minus_quaternary
Unknown (Tertiary),unknown_tertiary
Unonopsis,unonopsis
Urena,urena
Urera,urera
Urera-type,urera_type
Urginea ,urginea
Urgineeae,urgineeae
Urmenetea,urmenetea
Urtica,urtica
Urtica-type,urtica_type
Urtica atrovirens,urtica_atrovirens
Urtica atrovirens-type,urtica_atrovirens_type
Urtica cf. U. dioica,urtica_cf_u_dioica
Urtica cf. U. membranacea,urtica_cf_u_membranacea
Urtica cf. U. pilulifera,urtica_cf_u_pilulifera
Urtica dioica,urtica_dioica
Urtica dioica-type,urtica_dioica_type
Urtica dioica group,urtica_dioica_group
Urtica incisa,urtica_incisa
Urtica membranacea,urtica_membranacea
Urtica membranacea-type,urtica_membranacea_type
Urtica pilulifera,urtica_pilulifera
Urtica pilulifera-type,urtica_pilulifera_type
Urtica sp.,urtica_sp
Urtica undiff.,urtica_undiff
Urtica urens,urtica_urens
Urtica/Parietaria,urtica_parietaria
Urticaceae,urticaceae
Urticaceae-type undiff.,urticaceae_type_undiff
Urticaceae (type 1),urticaceae_type_1
Urticaceae (type 2),urticaceae_type_2
Urticaceae undiff.,urticaceae_undiff
Urticaceae/Moraceae,urticaceae_moraceae
Urticaceae/Moraceae-type,urticaceae_moraceae_type
Urticaceae/Moraceae (diporate),urticaceae_moraceae_diporate
Urticaceae/Moraceae (hexaporate),urticaceae_moraceae_hexaporate
Urticaceae/Moraceae (pentaporate),urticaceae_moraceae_pentaporate
Urticaceae/Moraceae (tetraporate),urticaceae_moraceae_tetraporate
Urticaceae/Moraceae (triporate),urticaceae_moraceae_triporate
Urticaceae/Moraceae undiff.,urticaceae_moraceae_undiff
Urticalean Rosids,urticalean_rosids
"Urticalean Rosids (diporate, scabrate)",urticalean_rosids_diporate_scabrate
Urticalean Rosids (periporate),urticalean_rosids_periporate
Urticalean Rosids (tetraporate),urticalean_rosids_tetraporate
"Urticalean Rosids (triporate, scabrate)",urticalean_rosids_triporate_scabrate
Urticalean Rosids undiff.,urticalean_rosids_undiff
Urvillea,urvillea
Utricularia,utricularia
Utricularia-type,utricularia_type
Utricularia-type (U. inflexa),utricularia_type_u_inflexa
Utricularia aurea comp.,utricularia_aurea_comp
Utricularia dichotoma,utricularia_dichotoma
Utricularia minor,utricularia_minor
Utricularia vulgaris,utricularia_vulgaris
Uvaria,uvaria
Vaccaria hispanica,vaccaria_hispanica
Vaccinioideae,vaccinioideae
Vaccinium,vaccinium
Vaccinium-type,vaccinium_type
Vaccinium angustifolium-type,vaccinium_angustifolium_type
Vaccinium cf V. uliginosum,vaccinium_cf_v_uliginosum
Vaccinium comp.,vaccinium_comp
Vaccinium group,vaccinium_group
Vaccinium macrocarpon-type,vaccinium_macrocarpon_type
Vaccinium myrtillus,vaccinium_myrtillus
Vaccinium myrtillus-type,vaccinium_myrtillus_type
Vaccinium oxycoccos,vaccinium_oxycoccos
Vaccinium sect. Oxycoccus,vaccinium_sect_oxycoccus
Vaccinium sect. Vitis-idaea,vaccinium_sect_vitis_minus_idaea
Vaccinium sp.,vaccinium_sp
Vaccinium uliginosum,vaccinium_uliginosum
Vaccinium uliginosum-type,vaccinium_uliginosum_type
Vaccinium undiff.,vaccinium_undiff
Vaccinium vitis-idaea,vaccinium_vitis_minus_idaea
Vahlia,vahlia
Vahlia somalensis-type,vahlia_somalensis_type
Valeriana,valeriana
Valeriana-type,valeriana_type
"Valeriana (echinate, large)",valeriana_echinate_large
Valeriana (microechinate),valeriana_microechinate
Valeriana (type 1),valeriana_type_1
Valeriana (type 2),valeriana_type_2
Valeriana (type 3),valeriana_type_3
Valeriana capitata,valeriana_capitata
Valeriana celtica-type,valeriana_celtica_type
Valeriana cf. V. dioica,valeriana_cf_v_dioica
Valeriana cf. V. excelsa subsp. sambucifolia,valeriana_cf_v_excelsa_subsp_sambucifolia
Valeriana cf. V. officinalis,valeriana_cf_v_officinalis
Valeriana dioica,valeriana_dioica
Valeriana dioica-type,valeriana_dioica_type
Valeriana dioica subsp. simplicifolia,valeriana_dioica_subsp_simplicifolia
Valeriana edulis,valeriana_edulis
Valeriana elongata-type,valeriana_elongata_type
Valeriana excelsa subsp. sambucifolia-type,valeriana_excelsa_subsp_sambucifolia_type
Valeriana montana-type,valeriana_montana_type
Valeriana officinalis,valeriana_officinalis
Valeriana officinalis-type,valeriana_officinalis_type
Valeriana sitchensis,valeriana_sitchensis
Valeriana stenophylla-type,valeriana_stenophylla_type
Valeriana tripteris,valeriana_tripteris
Valeriana tripteris-type,valeriana_tripteris_type
Valeriana tuberosa,valeriana_tuberosa
Valeriana undiff.,valeriana_undiff
Valerianaceae undiff.,valerianaceae_undiff
